Point ID,y,c,gammadot,J_0,J_1,J_2,J_Magnitude,p,x,y,z,Points_Magnitude,Sigma_0,Sigma_1,Sigma_2,Sigma_3,Sigma_4,Sigma_5,Sigma_6,Sigma_7,Sigma_8,Sigma_Magnitude,SigmaP_0,SigmaP_1,SigmaP_2,SigmaP_3,SigmaP_4,SigmaP_5,SigmaP_6,SigmaP_7,SigmaP_8,SigmaP_Magnitude,U_0,U_1,U_2,U_Magnitude,vtkValidPointMask
805,0.001449,0.22349,11.962,-0.00000292823,-5.11561E-10,0,0.00000292823,6.13286,1.50552,0.001449,0.000005,1.50552,-6.22221,-0.0106893,0,-0.0106893,-6.22203,0,0,0,-6.22176,10.7768,-0.000892881,-0.00586501,0,-0.00586501,-0.000714306,0,0,0,-0.00044644,0.00838471,0.00623322,2.75605E-10,0,0.00623322,1
806,0.0014508,0.223148,12.0188,-0.00000292939,-5.06531E-10,0,0.00000292939,6.13286,1.50552,0.0014508,0.000005,1.50552,-6.22221,-0.0107244,0,-0.0107244,-6.22203,0,0,0,-6.22176,10.7768,-0.000892878,-0.00587716,0,-0.00587716,-0.000714304,0,0,0,-0.000446439,0.00840171,0.00621179,2.75808E-10,0,0.00621179,1
807,0.0014526,0.222831,12.0764,-0.00000293021,-5.01459E-10,0,0.00000293021,6.13286,1.50552,0.0014526,0.000005,1.50552,-6.22221,-0.0107598,0,-0.0107598,-6.22203,0,0,0,-6.22176,10.7768,-0.000892914,-0.00588934,0,-0.00588934,-0.000714332,0,0,0,-0.000446457,0.00841877,0.00618878,2.69021E-10,0,0.00618878,1
808,0.0014544,0.222514,12.134,-0.00000293102,-4.96387E-10,0,0.00000293102,6.13286,1.50552,0.0014544,0.000005,1.50552,-6.22221,-0.0107952,0,-0.0107952,-6.22203,0,0,0,-6.22176,10.7768,-0.00089295,-0.00590153,0,-0.00590153,-0.000714361,0,0,0,-0.000446475,0.00843582,0.00616577,2.62233E-10,0,0.00616577,1
809,0.0014562,0.222197,12.1916,-0.00000293184,-4.91316E-10,0,0.00000293184,6.13286,1.50552,0.0014562,0.000005,1.50552,-6.22221,-0.0108306,0,-0.0108306,-6.22203,0,0,0,-6.22176,10.7768,-0.000892986,-0.00591372,0,-0.00591372,-0.00071439,0,0,0,-0.000446493,0.00845288,0.00614276,2.55445E-10,0,0.00614276,1
810,0.001458,0.22188,12.2492,-0.00000293265,-4.86244E-10,0,0.00000293265,6.13286,1.50552,0.001458,0.000005,1.50552,-6.22221,-0.010866,0,-0.010866,-6.22203,0,0,0,-6.22176,10.7768,-0.000893022,-0.0059259,0,-0.0059259,-0.000714419,0,0,0,-0.000446511,0.00846994,0.00611975,2.48657E-10,0,0.00611975,1
811,0.0014598,0.221563,12.3068,-0.00000293346,-4.81173E-10,0,0.00000293346,6.13286,1.50552,0.0014598,0.000005,1.50552,-6.22221,-0.0109015,0,-0.0109015,-6.22203,0,0,0,-6.22176,10.7768,-0.000893058,-0.00593809,0,-0.00593809,-0.000714448,0,0,0,-0.000446529,0.008487,0.00609673,2.4187E-10,0,0.00609673,1
812,0.0014616,0.221246,12.3645,-0.00000293428,-4.76101E-10,0,0.00000293428,6.13286,1.50552,0.0014616,0.000005,1.50552,-6.22221,-0.0109369,0,-0.0109369,-6.22203,0,0,0,-6.22176,10.7768,-0.000893094,-0.00595027,0,-0.00595027,-0.000714476,0,0,0,-0.000446547,0.00850406,0.00607372,2.35082E-10,0,0.00607372,1
813,0.0014634,0.220929,12.4221,-0.00000293509,-4.71029E-10,0,0.00000293509,6.13286,1.50552,0.0014634,0.000005,1.50552,-6.22221,-0.0109723,0,-0.0109723,-6.22203,0,0,0,-6.22176,10.7768,-0.00089313,-0.00596246,0,-0.00596246,-0.000714505,0,0,0,-0.000446565,0.00852112,0.00605071,2.28294E-10,0,0.00605071,1
814,0.0014652,0.220612,12.4797,-0.0000029359,-4.65958E-10,0,0.0000029359,6.13286,1.50552,0.0014652,0.000005,1.50552,-6.22221,-0.0110077,0,-0.0110077,-6.22203,0,0,0,-6.22176,10.7768,-0.000893166,-0.00597465,0,-0.00597465,-0.000714534,0,0,0,-0.000446583,0.00853818,0.0060277,2.21506E-10,0,0.0060277,1
815,0.001467,0.220295,12.5373,-0.00000293672,-4.60886E-10,0,0.00000293672,6.13286,1.50552,0.001467,0.000005,1.50552,-6.22221,-0.0110431,0,-0.0110431,-6.22203,0,0,0,-6.22176,10.7768,-0.000893202,-0.00598683,0,-0.00598683,-0.000714563,0,0,0,-0.000446601,0.00855524,0.00600469,2.14718E-10,0,0.00600469,1
816,0.0014688,0.219978,12.5949,-0.00000293753,-4.55814E-10,0,0.00000293753,6.13286,1.50552,0.0014688,0.000005,1.50552,-6.22221,-0.0110785,0,-0.0110785,-6.22203,0,0,0,-6.22176,10.7768,-0.000893238,-0.00599902,0,-0.00599902,-0.000714591,0,0,0,-0.000446619,0.00857231,0.00598167,2.0793E-10,0,0.00598167,1
817,0.0014706,0.219661,12.6525,-0.00000293835,-4.50742E-10,0,0.00000293835,6.13286,1.50552,0.0014706,0.000005,1.50552,-6.22221,-0.011114,0,-0.011114,-6.22203,0,0,0,-6.22176,10.7768,-0.000893274,-0.0060112,0,-0.0060112,-0.00071462,0,0,0,-0.000446637,0.00858937,0.00595866,2.01142E-10,0,0.00595866,1
818,0.0014724,0.219344,12.7101,-0.00000293916,-4.45671E-10,0,0.00000293916,6.13286,1.50552,0.0014724,0.000005,1.50552,-6.22221,-0.0111494,0,-0.0111494,-6.22203,0,0,0,-6.22176,10.7768,-0.00089331,-0.00602339,0,-0.00602339,-0.000714649,0,0,0,-0.000446655,0.00860643,0.00593565,1.94355E-10,0,0.00593565,1
819,0.0014742,0.219027,12.7677,-0.00000293997,-4.40599E-10,0,0.00000293997,6.13286,1.50552,0.0014742,0.000005,1.50552,-6.22221,-0.0111848,0,-0.0111848,-6.22203,0,0,0,-6.22176,10.7768,-0.000893346,-0.00603558,0,-0.00603558,-0.000714678,0,0,0,-0.000446673,0.0086235,0.00591264,1.87567E-10,0,0.00591264,1
820,0.001476,0.21871,12.8253,-0.00000294079,-4.35528E-10,0,0.00000294079,6.13286,1.50552,0.001476,0.000005,1.50552,-6.22221,-0.0112202,0,-0.0112202,-6.22203,0,0,0,-6.22176,10.7768,-0.000893382,-0.00604776,0,-0.00604776,-0.000714707,0,0,0,-0.000446691,0.00864056,0.00588963,1.80779E-10,0,0.00588963,1
821,0.0014778,0.218393,12.8829,-0.0000029416,-4.30456E-10,0,0.0000029416,6.13286,1.50552,0.0014778,0.000005,1.50552,-6.22221,-0.0112556,0,-0.0112556,-6.22203,0,0,0,-6.22176,10.7768,-0.000893418,-0.00605995,0,-0.00605995,-0.000714735,0,0,0,-0.000446709,0.00865763,0.00586661,1.73992E-10,0,0.00586661,1
822,0.0014796,0.218076,12.9405,-0.00000294241,-4.25384E-10,0,0.00000294241,6.13286,1.50552,0.0014796,0.000005,1.50552,-6.22221,-0.011291,0,-0.011291,-6.22203,0,0,0,-6.22176,10.7768,-0.000893454,-0.00607213,0,-0.00607213,-0.000714764,0,0,0,-0.000446727,0.0086747,0.0058436,1.67204E-10,0,0.0058436,1
823,0.0014814,0.217759,12.9981,-0.00000294323,-4.20312E-10,0,0.00000294323,6.13286,1.50552,0.0014814,0.000005,1.50552,-6.22221,-0.0113265,0,-0.0113265,-6.22203,0,0,0,-6.22176,10.7768,-0.00089349,-0.00608432,0,-0.00608432,-0.000714793,0,0,0,-0.000446745,0.00869176,0.00582059,1.60416E-10,0,0.00582059,1
824,0.0014832,0.217442,13.0557,-0.00000294404,-4.15241E-10,0,0.00000294404,6.13286,1.50552,0.0014832,0.000005,1.50552,-6.22221,-0.0113619,0,-0.0113619,-6.22203,0,0,0,-6.22176,10.7768,-0.000893526,-0.00609651,0,-0.00609651,-0.000714822,0,0,0,-0.000446763,0.00870883,0.00579758,1.53628E-10,0,0.00579758,1
825,0.001485,0.217125,13.1133,-0.00000294486,-4.10169E-10,0,0.00000294486,6.13286,1.50552,0.001485,0.000005,1.50552,-6.22221,-0.0113973,0,-0.0113973,-6.22203,0,0,0,-6.22176,10.7768,-0.000893562,-0.00610869,0,-0.00610869,-0.000714851,0,0,0,-0.000446781,0.0087259,0.00577456,1.4684E-10,0,0.00577456,1
826,0.0014868,0.216808,13.1709,-0.00000294567,-4.05097E-10,0,0.00000294567,6.13286,1.50552,0.0014868,0.000005,1.50552,-6.22221,-0.0114327,0,-0.0114327,-6.22203,0,0,0,-6.22176,10.7768,-0.000893598,-0.00612088,0,-0.00612088,-0.000714879,0,0,0,-0.000446799,0.00874297,0.00575155,1.40052E-10,0,0.00575155,1
827,0.0014886,0.216491,13.2285,-0.00000294648,-4.00026E-10,0,0.00000294648,6.13286,1.50552,0.0014886,0.000005,1.50552,-6.22221,-0.0114681,0,-0.0114681,-6.22203,0,0,0,-6.22176,10.7768,-0.000893634,-0.00613306,0,-0.00613306,-0.000714908,0,0,0,-0.000446817,0.00876004,0.00572854,1.33265E-10,0,0.00572854,1
828,0.0014904,0.216174,13.2861,-0.0000029473,-3.94954E-10,0,0.0000029473,6.13286,1.50552,0.0014904,0.000005,1.50552,-6.22221,-0.0115036,0,-0.0115036,-6.22203,0,0,0,-6.22176,10.7768,-0.00089367,-0.00614525,0,-0.00614525,-0.000714937,0,0,0,-0.000446835,0.00877711,0.00570553,1.26477E-10,0,0.00570553,1
829,0.0014922,0.215857,13.3437,-0.00000294811,-3.89882E-10,0,0.00000294811,6.13286,1.50552,0.0014922,0.000005,1.50552,-6.22221,-0.011539,0,-0.011539,-6.22203,0,0,0,-6.22176,10.7768,-0.000893706,-0.00615744,0,-0.00615744,-0.000714966,0,0,0,-0.000446853,0.00879418,0.00568252,1.19689E-10,0,0.00568252,1
830,0.001494,0.21554,13.4013,-0.00000294892,-3.84811E-10,0,0.00000294892,6.13286,1.50552,0.001494,0.000005,1.50552,-6.22221,-0.0115744,0,-0.0115744,-6.22203,0,0,0,-6.22176,10.7768,-0.000893742,-0.00616962,0,-0.00616962,-0.000714995,0,0,0,-0.000446871,0.00881125,0.0056595,1.12901E-10,0,0.0056595,1
831,0.0014958,0.215223,13.4589,-0.00000294974,-3.79739E-10,0,0.00000294974,6.13286,1.50552,0.0014958,0.000005,1.50552,-6.22221,-0.0116098,0,-0.0116098,-6.22203,0,0,0,-6.22176,10.7768,-0.000893778,-0.00618181,0,-0.00618181,-0.000715023,0,0,0,-0.000446889,0.00882832,0.00563649,1.06113E-10,0,0.00563649,1
832,0.0014976,0.214906,13.5165,-0.00000295055,-3.74667E-10,0,0.00000295055,6.13286,1.50552,0.0014976,0.000005,1.50552,-6.22221,-0.0116452,0,-0.0116452,-6.22203,0,0,0,-6.22176,10.7768,-0.000893814,-0.00619399,0,-0.00619399,-0.000715052,0,0,0,-0.000446907,0.0088454,0.00561348,9.93256E-11,0,0.00561348,1
833,0.0014994,0.214589,13.5741,-0.00000295137,-3.69596E-10,0,0.00000295137,6.13286,1.50552,0.0014994,0.000005,1.50552,-6.22221,-0.0116806,0,-0.0116806,-6.22203,0,0,0,-6.22176,10.7768,-0.000893851,-0.00620618,0,-0.00620618,-0.000715081,0,0,0,-0.000446925,0.00886247,0.00559047,9.25377E-11,0,0.00559047,1
834,0.0015012,0.214294,13.6326,-0.00000295218,-3.64144E-10,0,0.00000295218,6.13286,1.50552,0.0015012,0.000005,1.50552,-6.22221,-0.0117156,0,-0.0117156,-6.22203,0,0,0,-6.22176,10.7768,-0.000893842,-0.00621762,0,-0.00621762,-0.000715074,0,0,0,-0.000446921,0.0088785,0.00556551,9.11997E-11,0,0.00556551,1
835,0.001503,0.21401,13.6913,-0.00000295299,-3.58503E-10,0,0.00000295299,6.13286,1.50552,0.001503,0.000005,1.50552,-6.22221,-0.0117504,0,-0.0117504,-6.22203,0,0,0,-6.22176,10.7768,-0.00089381,-0.0062287,0,-0.0062287,-0.000715049,0,0,0,-0.000446905,0.008894,0.00553959,9.25865E-11,0,0.00553959,1
836,0.0015048,0.213726,13.7502,-0.0000029538,-3.52862E-10,0,0.0000029538,6.13286,1.50552,0.0015048,0.000005,1.50552,-6.22221,-0.0117852,0,-0.0117852,-6.22203,0,0,0,-6.22176,10.7768,-0.000893779,-0.00623977,0,-0.00623977,-0.000715023,0,0,0,-0.000446889,0.00890951,0.00551367,9.39735E-11,0,0.00551367,1
837,0.0015066,0.213442,13.809,-0.0000029546,-3.4722E-10,0,0.0000029546,6.13286,1.50552,0.0015066,0.000005,1.50552,-6.22221,-0.01182,0,-0.01182,-6.22203,0,0,0,-6.22176,10.7768,-0.000893747,-0.00625084,0,-0.00625084,-0.000714998,0,0,0,-0.000446874,0.00892501,0.00548774,9.53604E-11,0,0.00548774,1
838,0.0015084,0.213157,13.8678,-0.00000295541,-3.41579E-10,0,0.00000295541,6.13286,1.50552,0.0015084,0.000005,1.50552,-6.22221,-0.0118548,0,-0.0118548,-6.22203,0,0,0,-6.22176,10.7768,-0.000893716,-0.00626192,0,-0.00626192,-0.000714973,0,0,0,-0.000446858,0.00894052,0.00546182,9.67473E-11,0,0.00546182,1
839,0.0015102,0.212873,13.9266,-0.00000295622,-3.35937E-10,0,0.00000295622,6.13286,1.50552,0.0015102,0.000005,1.50552,-6.22221,-0.0118896,0,-0.0118896,-6.22203,0,0,0,-6.22176,10.7768,-0.000893685,-0.00627299,0,-0.00627299,-0.000714948,0,0,0,-0.000446842,0.00895602,0.00543589,9.81342E-11,0,0.00543589,1
840,0.001512,0.212589,13.9854,-0.00000295703,-3.30296E-10,0,0.00000295703,6.13286,1.50552,0.001512,0.000005,1.50552,-6.22221,-0.0119244,0,-0.0119244,-6.22203,0,0,0,-6.22176,10.7768,-0.000893653,-0.00628407,0,-0.00628407,-0.000714922,0,0,0,-0.000446827,0.00897153,0.00540997,9.95211E-11,0,0.00540997,1
841,0.0015138,0.212305,14.0442,-0.00000295784,-3.24655E-10,0,0.00000295784,6.13286,1.50552,0.0015138,0.000005,1.50552,-6.22221,-0.0119592,0,-0.0119592,-6.22203,0,0,0,-6.22176,10.7768,-0.000893622,-0.00629514,0,-0.00629514,-0.000714897,0,0,0,-0.000446811,0.00898704,0.00538404,1.00908E-10,0,0.00538404,1
842,0.0015156,0.212021,14.103,-0.00000295865,-3.19013E-10,0,0.00000295865,6.13286,1.50552,0.0015156,0.000005,1.50552,-6.22221,-0.0119939,0,-0.0119939,-6.22203,0,0,0,-6.22176,10.7768,-0.00089359,-0.00630621,0,-0.00630621,-0.000714872,0,0,0,-0.000446795,0.00900254,0.00535812,1.02295E-10,0,0.00535812,1
843,0.0015174,0.211736,14.1618,-0.00000295946,-3.13372E-10,0,0.00000295946,6.13286,1.50552,0.0015174,0.000005,1.50552,-6.22221,-0.0120287,0,-0.0120287,-6.22203,0,0,0,-6.22176,10.7768,-0.000893559,-0.00631729,0,-0.00631729,-0.000714847,0,0,0,-0.000446779,0.00901805,0.00533219,1.03682E-10,0,0.00533219,1
844,0.0015192,0.211452,14.2206,-0.00000296027,-3.07731E-10,0,0.00000296027,6.13286,1.50552,0.0015192,0.000005,1.50552,-6.22221,-0.0120635,0,-0.0120635,-6.22203,0,0,0,-6.22176,10.7768,-0.000893527,-0.00632836,0,-0.00632836,-0.000714822,0,0,0,-0.000446764,0.00903356,0.00530627,1.05069E-10,0,0.00530627,1
845,0.001521,0.211168,14.2794,-0.00000296108,-3.02089E-10,0,0.00000296108,6.13286,1.50552,0.001521,0.000005,1.50552,-6.22221,-0.0120983,0,-0.0120983,-6.22203,0,0,0,-6.22176,10.7768,-0.000893496,-0.00633943,0,-0.00633943,-0.000714797,0,0,0,-0.000446748,0.00904907,0.00528035,1.06456E-10,0,0.00528035,1
846,0.0015228,0.210884,14.3382,-0.00000296189,-2.96448E-10,0,0.00000296189,6.13286,1.50552,0.0015228,0.000005,1.50552,-6.22221,-0.0121331,0,-0.0121331,-6.22203,0,0,0,-6.22176,10.7768,-0.000893465,-0.00635051,0,-0.00635051,-0.000714771,0,0,0,-0.000446732,0.00906458,0.00525442,1.07842E-10,0,0.00525442,1
847,0.0015246,0.210599,14.397,-0.0000029627,-2.90806E-10,0,0.0000029627,6.13286,1.50552,0.0015246,0.000005,1.50552,-6.22221,-0.0121679,0,-0.0121679,-6.22203,0,0,0,-6.22176,10.7768,-0.000893433,-0.00636158,0,-0.00636158,-0.000714746,0,0,0,-0.000446717,0.00908009,0.0052285,1.09229E-10,0,0.0052285,1
848,0.0015264,0.210315,14.4558,-0.00000296351,-2.85165E-10,0,0.00000296351,6.13286,1.50552,0.0015264,0.000005,1.50552,-6.22221,-0.0122027,0,-0.0122027,-6.22203,0,0,0,-6.22176,10.7768,-0.000893402,-0.00637265,0,-0.00637265,-0.000714721,0,0,0,-0.000446701,0.0090956,0.00520257,1.10616E-10,0,0.00520257,1
849,0.0015282,0.210031,14.5146,-0.00000296431,-2.79524E-10,0,0.00000296431,6.13286,1.50552,0.0015282,0.000005,1.50552,-6.22221,-0.0122375,0,-0.0122375,-6.22203,0,0,0,-6.22176,10.7768,-0.00089337,-0.00638373,0,-0.00638373,-0.000714696,0,0,0,-0.000446685,0.00911111,0.00517665,1.12003E-10,0,0.00517665,1
850,0.00153,0.209747,14.5734,-0.00000296512,-2.73882E-10,0,0.00000296512,6.13286,1.50552,0.00153,0.000005,1.50552,-6.22221,-0.0122722,0,-0.0122722,-6.22203,0,0,0,-6.22176,10.7768,-0.000893339,-0.0063948,0,-0.0063948,-0.000714671,0,0,0,-0.000446669,0.00912662,0.00515072,1.1339E-10,0,0.00515072,1
851,0.0015318,0.209463,14.6322,-0.00000296593,-2.68241E-10,0,0.00000296593,6.13286,1.50552,0.0015318,0.000005,1.50552,-6.22221,-0.012307,0,-0.012307,-6.22203,0,0,0,-6.22176,10.7768,-0.000893308,-0.00640587,0,-0.00640587,-0.000714645,0,0,0,-0.000446654,0.00914214,0.0051248,1.14777E-10,0,0.0051248,1
852,0.0015336,0.209178,14.691,-0.00000296674,-2.626E-10,0,0.00000296674,6.13286,1.50552,0.0015336,0.000005,1.50552,-6.22221,-0.0123418,0,-0.0123418,-6.22203,0,0,0,-6.22176,10.7768,-0.000893276,-0.00641695,0,-0.00641695,-0.00071462,0,0,0,-0.000446638,0.00915765,0.00509888,1.16164E-10,0,0.00509888,1
853,0.0015354,0.208894,14.7498,-0.00000296755,-2.56958E-10,0,0.00000296755,6.13286,1.50552,0.0015354,0.000005,1.50552,-6.22221,-0.0123766,0,-0.0123766,-6.22203,0,0,0,-6.22176,10.7768,-0.000893245,-0.00642802,0,-0.00642802,-0.000714595,0,0,0,-0.000446622,0.00917316,0.00507295,1.17551E-10,0,0.00507295,1
854,0.0015372,0.20861,14.8086,-0.00000296836,-2.51317E-10,0,0.00000296836,6.13286,1.50552,0.0015372,0.000005,1.50552,-6.22221,-0.0124114,0,-0.0124114,-6.22203,0,0,0,-6.22176,10.7768,-0.000893213,-0.00643909,0,-0.00643909,-0.00071457,0,0,0,-0.000446607,0.00918868,0.00504703,1.18938E-10,0,0.00504703,1
855,0.001539,0.208326,14.8674,-0.00000296917,-2.45675E-10,0,0.00000296917,6.13286,1.50552,0.001539,0.000005,1.50552,-6.22221,-0.0124462,0,-0.0124462,-6.22203,0,0,0,-6.22176,10.7768,-0.000893182,-0.00645017,0,-0.00645017,-0.000714545,0,0,0,-0.000446591,0.00920419,0.0050211,1.20325E-10,0,0.0050211,1
856,0.0015408,0.208041,14.9262,-0.00000296998,-2.40034E-10,0,0.00000296998,6.13286,1.50552,0.0015408,0.000005,1.50552,-6.22221,-0.012481,0,-0.012481,-6.22203,0,0,0,-6.22176,10.7768,-0.000893151,-0.00646124,0,-0.00646124,-0.000714519,0,0,0,-0.000446575,0.00921971,0.00499518,1.21711E-10,0,0.00499518,1
857,0.0015426,0.207757,14.985,-0.00000297079,-2.34393E-10,0,0.00000297079,6.13286,1.50552,0.0015426,0.000005,1.50552,-6.22221,-0.0125158,0,-0.0125158,-6.22203,0,0,0,-6.22176,10.7768,-0.000893119,-0.00647232,0,-0.00647232,-0.000714494,0,0,0,-0.00044656,0.00923522,0.00496925,1.23098E-10,0,0.00496925,1
858,0.0015444,0.207473,15.0438,-0.0000029716,-2.28751E-10,0,0.0000029716,6.13286,1.50552,0.0015444,0.000005,1.50552,-6.22221,-0.0125505,0,-0.0125505,-6.22203,0,0,0,-6.22176,10.7768,-0.000893088,-0.00648339,0,-0.00648339,-0.000714469,0,0,0,-0.000446544,0.00925074,0.00494333,1.24485E-10,0,0.00494333,1
859,0.0015462,0.207189,15.1026,-0.00000297241,-2.2311E-10,0,0.00000297241,6.13286,1.50552,0.0015462,0.000005,1.50552,-6.22221,-0.0125853,0,-0.0125853,-6.22203,0,0,0,-6.22176,10.7768,-0.000893056,-0.00649446,0,-0.00649446,-0.000714444,0,0,0,-0.000446528,0.00926625,0.0049174,1.25872E-10,0,0.0049174,1
860,0.001548,0.206905,15.1614,-0.00000297322,-2.17468E-10,0,0.00000297322,6.13286,1.50552,0.001548,0.000005,1.50552,-6.22221,-0.0126201,0,-0.0126201,-6.22203,0,0,0,-6.22176,10.7768,-0.000893025,-0.00650554,0,-0.00650554,-0.000714419,0,0,0,-0.000446512,0.00928177,0.00489148,1.27259E-10,0,0.00489148,1
861,0.0015498,0.20662,15.2202,-0.00000297402,-2.11827E-10,0,0.00000297402,6.13286,1.50552,0.0015498,0.000005,1.50552,-6.22221,-0.0126549,0,-0.0126549,-6.22203,0,0,0,-6.22176,10.7768,-0.000892993,-0.00651661,0,-0.00651661,-0.000714393,0,0,0,-0.000446497,0.00929729,0.00486556,1.28646E-10,0,0.00486556,1
862,0.0015516,0.206364,15.28,-0.00000297443,-2.06326E-10,0,0.00000297443,6.13286,1.50552,0.0015516,0.000005,1.50552,-6.22221,-0.0126902,0,-0.0126902,-6.22203,0,0,0,-6.22176,10.7768,-0.000893018,-0.00652785,0,-0.00652785,-0.000714413,0,0,0,-0.000446509,0.00931305,0.00483699,1.18258E-10,0,0.00483699,1
863,0.0015534,0.206111,15.3398,-0.00000297478,-2.00843E-10,0,0.00000297478,6.13286,1.50552,0.0015534,0.000005,1.50552,-6.22221,-0.0127256,0,-0.0127256,-6.22203,0,0,0,-6.22176,10.7768,-0.00089305,-0.00653911,0,-0.00653911,-0.000714438,0,0,0,-0.000446525,0.00932885,0.0048081,1.06398E-10,0,0.0048081,1
864,0.0015552,0.205858,15.3997,-0.00000297513,-1.9536E-10,0,0.00000297513,6.13286,1.50552,0.0015552,0.000005,1.50552,-6.22221,-0.012761,0,-0.012761,-6.22203,0,0,0,-6.22176,10.7768,-0.000893081,-0.00655038,0,-0.00655038,-0.000714463,0,0,0,-0.000446541,0.00934464,0.00477921,9.45375E-11,0,0.00477921,1
865,0.001557,0.205604,15.4595,-0.00000297548,-1.89877E-10,0,0.00000297548,6.13286,1.50552,0.001557,0.000005,1.50552,-6.22221,-0.0127964,0,-0.0127964,-6.22203,0,0,0,-6.22176,10.7768,-0.000893113,-0.00656164,0,-0.00656164,-0.000714488,0,0,0,-0.000446556,0.00936044,0.00475031,8.26771E-11,0,0.00475031,1
866,0.0015588,0.205351,15.5194,-0.00000297583,-1.84394E-10,0,0.00000297583,6.13286,1.50552,0.0015588,0.000005,1.50552,-6.22221,-0.0128319,0,-0.0128319,-6.22203,0,0,0,-6.22176,10.7768,-0.000893144,-0.0065729,0,-0.0065729,-0.000714513,0,0,0,-0.000446572,0.00937624,0.00472142,7.08167E-11,0,0.00472142,1
867,0.0015606,0.205098,15.5792,-0.00000297617,-1.7891E-10,0,0.00000297617,6.13286,1.50552,0.0015606,0.000005,1.50552,-6.22221,-0.0128673,0,-0.0128673,-6.22203,0,0,0,-6.22176,10.7768,-0.000893176,-0.00658417,0,-0.00658417,-0.000714538,0,0,0,-0.000446588,0.00939203,0.00469253,5.89563E-11,0,0.00469253,1
868,0.0015624,0.204845,15.6391,-0.00000297652,-1.73427E-10,0,0.00000297652,6.13286,1.50552,0.0015624,0.000005,1.50552,-6.22221,-0.0129027,0,-0.0129027,-6.22203,0,0,0,-6.22176,10.7768,-0.000893207,-0.00659543,0,-0.00659543,-0.000714564,0,0,0,-0.000446604,0.00940783,0.00466364,4.70959E-11,0,0.00466364,1
869,0.0015642,0.204592,15.6989,-0.00000297687,-1.67944E-10,0,0.00000297687,6.13286,1.50552,0.0015642,0.000005,1.50552,-6.22221,-0.0129381,0,-0.0129381,-6.22203,0,0,0,-6.22176,10.7768,-0.000893239,-0.00660669,0,-0.00660669,-0.000714589,0,0,0,-0.000446619,0.00942363,0.00463474,3.52362E-11,0,0.00463474,1
870,0.001566,0.204339,15.7588,-0.00000297722,-1.62461E-10,0,0.00000297722,6.13286,1.50552,0.001566,0.000005,1.50552,-6.22221,-0.0129735,0,-0.0129735,-6.22203,0,0,0,-6.22176,10.7768,-0.00089327,-0.00661796,0,-0.00661796,-0.000714614,0,0,0,-0.000446635,0.00943943,0.00460585,2.33758E-11,0,0.00460585,1
871,0.0015678,0.204086,15.8186,-0.00000297757,-1.56978E-10,0,0.00000297757,6.13286,1.50552,0.0015678,0.000005,1.50552,-6.22221,-0.0130089,0,-0.0130089,-6.22203,0,0,0,-6.22176,10.7768,-0.000893302,-0.00662922,0,-0.00662922,-0.000714639,0,0,0,-0.000446651,0.00945522,0.00457696,1.15154E-11,0,0.00457696,1
872,0.0015696,0.203833,15.8785,-0.00000297792,-1.51495E-10,0,0.00000297792,6.13286,1.50552,0.0015696,0.000005,1.50552,-6.22221,-0.0130443,0,-0.0130443,-6.22203,0,0,0,-6.22176,10.7768,-0.000893333,-0.00664048,0,-0.00664048,-0.000714664,0,0,0,-0.000446667,0.00947102,0.00454806,-3.44953E-13,0,0.00454806,1
873,0.0015714,0.20358,15.9384,-0.00000297827,-1.46012E-10,0,0.00000297827,6.13286,1.50552,0.0015714,0.000005,1.50552,-6.22221,-0.0130797,0,-0.0130797,-6.22203,0,0,0,-6.22176,10.7768,-0.000893365,-0.00665175,0,-0.00665175,-0.000714689,0,0,0,-0.000446682,0.00948682,0.00451917,-1.22054E-11,0,0.00451917,1
874,0.0015732,0.203326,15.9982,-0.00000297862,-1.40528E-10,0,0.00000297862,6.13286,1.50552,0.0015732,0.000005,1.50552,-6.22221,-0.0131151,0,-0.0131151,-6.22203,0,0,0,-6.22176,10.7768,-0.000893397,-0.00666301,0,-0.00666301,-0.000714714,0,0,0,-0.000446698,0.00950262,0.00449028,-2.40658E-11,0,0.00449028,1
875,0.001575,0.203073,16.0581,-0.00000297897,-1.35045E-10,0,0.00000297897,6.13286,1.50552,0.001575,0.000005,1.50552,-6.22221,-0.0131505,0,-0.0131505,-6.22203,0,0,0,-6.22176,10.7768,-0.000893428,-0.00667427,0,-0.00667427,-0.000714739,0,0,0,-0.000446714,0.00951842,0.00446139,-3.59262E-11,0,0.00446139,1
876,0.0015768,0.20282,16.1179,-0.00000297932,-1.29562E-10,0,0.00000297932,6.13286,1.50552,0.0015768,0.000005,1.50552,-6.22221,-0.0131859,0,-0.0131859,-6.22203,0,0,0,-6.22176,10.7768,-0.00089346,-0.00668553,0,-0.00668553,-0.000714765,0,0,0,-0.00044673,0.00953423,0.00443249,-4.77865E-11,0,0.00443249,1
877,0.0015786,0.202567,16.1778,-0.00000297967,-1.24079E-10,0,0.00000297967,6.13286,1.50552,0.0015786,0.000005,1.50552,-6.22221,-0.0132213,0,-0.0132213,-6.22203,0,0,0,-6.22176,10.7768,-0.000893491,-0.0066968,0,-0.0066968,-0.00071479,0,0,0,-0.000446746,0.00955003,0.0044036,-5.96469E-11,0,0.0044036,1
